Info;Código;Nombre;Estado;Fecha cotización;Fecha venta.;Fecha Visto bueno;Fecha compromiso;Fecha despacho;Fecha factura;# Factura;Cliente directo;Clasificación c directo;Cliente final;Clasificación c final;Vendedor;Producto;Puntos;Cantidad;Costo papel;Costo impresión + bz;Costo planchas;Costo Servicios;Costo Terminación;Costo directo;Costo general;Costo hora máquina;Costo total;Precio venta;Clase;Des/Inc (%) venta;Des/Inc OT (%);Comisión vendedor (%);Comisión cliente;Unidad;Máquina;Papel;Matrices;Tiraje;Colores;Area Sustrato;Área de impresión;Imposicion;Dimensiones;Cotizado como;#;Servicio;VB cliente por PDF;Barniz;BRC;Costo pieza;Precio pieza;Comentario
Proyecto;16594;ET CLAMSHELL DOLE BERRIES 1 PINTA, # Ref NV 9714;Prueba Color;02-10-2024;07-11-2024;-;-;-;-;-;DOLE CHILE S.A.;-;DOLE CHILE S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;400000;620205;71524;233024;66667;27846;1019266;-;153926;1173192;1528000;B;-21,9;-;-;-;%;-;-;6.0;5836,7;-;330x2.000;321.6x387.35;6x5R;60,32x60,32;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16595;ET CLAMSHELL FB 6 OZ;En Espera;02-10-2024;-;-;-;-;-;-;DOLE CHILE S.A.;-;DOLE CHILE S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;350000;1088369;14752;-;57867;24172;1185160;-;132533;1317693;1715000;B;-21,9;-;-;-;%;-;-;4.0;5107,1;-;333x0;320x387.35;6x5R;60x60;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16596;ET CLAMSHELL EDEKA 300G;En Espera;02-10-2024;-;-;-;-;-;-;DOLE CHILE S.A.;-;DOLE CHILE S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;350000;504061;395410;-;-;45544;945015;-;128008;1073023;1379000;B;-22,9;-;-;-;%;-;-;4.0;4743,6;-;330x2.000;310x307.98;5x5R;58x58;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16597;ETIQUETA WHISKY NUEVA;En Espera;03-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;5000;47537;19323;-;311000;4851;401671;-;87337;489008;815050;A;-;-;-;-;%;-;-;5.0;200,6;-;300x0;248x288.93;4x2R;120x70;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16598;ETIQ WHISKY TRASERA - ;En Espera;03-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;5000;11142;5848;-;311000;3655;342709;-;86481;429190;715350;A;-;-;-;-;%;-;-;4.0;80,6;-;300x2.000;270x387.35;6x5R;50x60;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16599;ETIQ. FRONTAL WHISKY -  70 X 105;En Espera;03-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;5000;41880;10016;-;-;4398;72834;-;87337;160171;267000;A;-;-;-;-;%;-;-;5.0;202,6;-;250x0;218x438.15;6x2R;105x70;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16600;Vacunas Bluegard 250 ml quintuple IPN;En Espera;03-10-2024;-;-;-;-;-;-;CENTRO VETERINARIO Y AGRICOLA LIMITADA;-;CENTRO VETERINARIO Y AGRICOLA LIMITADA;-;Andrés Jiiménez Guevara;3 PRM DG PRIME DIGITAL;-;8000;74978;28331;-;56172;6818;166299;-;89478;255777;416000;B+;-2,4;-2,4;-;-;%;-;-;10.0;425,2;-;320x0;252x288.93;2x3R;80x140;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16601;ET TC SINAPSIS 475 CC;En Espera;03-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Andrés Jiiménez Guevara;10 TMC TERMOCONTRAIBLE;-;25000;156070;79526;-;45664;912;294672;-;205440;500112;833750;A;-;-;-;-;%;-;-;7.0;4519,1;-;240x0;228x314.33;2x1R;228x157,16;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16602;4,4 oz;En Espera;07-10-2024;-;-;-;-;-;-;VIVOAGRO CHILE;-;VIVOAGRO CHILE;-;Andrés Jiiménez Guevara;2 PRM CL PRIME CLAMSHELL;-;420000;760420;100580;-;69300;28945;959245;-;173753;1132998;1512000;B;-19,9;-;-;-;%;-;-;6.0;7660,6;-;300x0;256x387.35;6x4R;60x60;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16603;FOLIO PALLET;En Espera;07-10-2024;-;-;-;-;-;-;EXPORTADORA YUCAY LIMITADA;-;EXPORTADORA YUCAY LIMITADA;-;Andrés Jiiménez Guevara;7 IND FOL INDUSTRIAL FOLIO;-;500;4667;715;-;450;147;30979;-;33581;64560;150000;A+;39,4;39,4;-;-;%;-;-;2.0;89,8;-;160x0;160x279.4;2x1R;160x139,5;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16604;ETIQ. EASY FLAP - 3 DISEÑOS;En Espera;07-10-2024;-;-;-;-;-;-;ANASAC CHILE S.A.;-;ANASAC CHILE S.A.;-;Hernan Lara Alvarez;4 PRM EF PRIME EASY FLAP;-;16000;530907;28201;767464;24640;7404;1992137;-;297937;2290074;3549760;B;-7;-;-;-;%;-;-;32.0;3493,6;-;330x2.000;288x266.7;1x2R;140x263;Temas;4;Estandar;No;-;-;-;-;-
Proyecto;16605;Foxy 1 Pta y 18 oz;En Espera;07-10-2024;-;-;-;-;-;-;Family Growers;-;Family Growers;-;Andrés Jiiménez Guevara;2 PRM CL PRIME CLAMSHELL;-;635000;977345;101378;388374;416834;44198;1928129;-;217061;2145190;2863850;B;-19,9;-;-;-;%;-;-;10.0;9264,9;-;330x2.000;321.6x387.35;6x5R;60,32x60,32;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16606;TC LOVE ORANGE 385;APROBACIÓN;08-10-2024;-;-;-;-;-;-;ALMA BRANDS;-;ALMA BRANDS;-;Felipe Alfonso Chacon Garcia;10 TMC TERMOCONTRAIBLE;-;20000;131035;13837;-;20620;662;177326;-;164160;341486;569200;A;-;-;-;-;%;-;-;3.0;3724,5;-;240x0;202x323.86;2x1R;202x161,93;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16607;TC LOVE ORANGE ORIGINAL / NARANJA PLATANO;APROBACIÓN;08-10-2024;-;-;-;-;-;-;ALMA BRANDS;-;ALMA BRANDS;-;Felipe Alfonso Chacon Garcia;10 TMC TERMOCONTRAIBLE;-;20000;331828;45501;-;36322;1932;435518;-;246720;682238;1137200;A;-;-;-;-;%;-;-;8.0;6645,6;-;360x0;332x288.93;1x1R;332x288,93;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16608;Ley alcoholes VP 65 x 65;En Espera;08-10-2024;-;-;-;-;-;-;ANDES DRINK;-;ANDES DRINK;-;Andrés Jiiménez Guevara;3 PRM DG PRIME DIGITAL;-;180000;491670;232860;-;34920;30612;790062;-;116877;906939;1330200;B;-12;-;-;-;%;-;-;1.0;3489,8;-;300x2.000;276x352.43;5x4R;65x65;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16609;[REPETICION] [ SAP 57892] [SAP 57017] ETIQ.INDUST.I 45X100 TRANS LABORATORIOS TRIBOLOGICOS  XXXX AE A1 C1 1S 750ETR V123, # Ref NV 9416;Prueba Color;08-10-2024;09-10-2024;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Fernando Medina Leon;3 PRM DG PRIME DIGITAL;-;30000;80101;11863;-;-;8059;100023;-;90334;190357;381000;A+;20,1;-;-;-;%;-;-;1.0;524,3;-;330x0;312x285.75;6x3R;100x45;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16610;Del Monte 4,4 oz;En Espera;08-10-2024;-;-;-;-;-;-;EL TORREON EXPORT LTDA.;-;EL TORREON EXPORT LTDA.;-;Andrés Jiiménez Guevara;2 PRM CL PRIME CLAMSHELL;-;480000;666183;62532;159624;65281;27267;980887;-;158622;1139509;1521600;B;-19,9;-;-;-;%;-;-;6.0;6269,4;-;330x2.000;295x288.93;5x5R;55x55;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16611;DEL MONTE 1 PTA;En Espera;08-10-2024;-;-;-;-;-;-;EL TORREON EXPORT LTDA.;-;EL TORREON EXPORT LTDA.;-;Andrés Jiiménez Guevara;2 PRM CL PRIME CLAMSHELL;-;250000;705337;89404;227016;69334;28959;1120050;-;169057;1289107;1720000;B;-19,9;-;-;-;%;-;-;7.0;6637,8;-;330x2.000;295x352.43;3x5R;55x110;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16612;BASE CLAM DEL MONTE;En Espera;08-10-2024;-;-;-;-;-;-;EL TORREON EXPORT LTDA.;-;EL TORREON EXPORT LTDA.;-;Andrés Jiiménez Guevara;5 IND IMP INDUSTRIAL IMPRESAS;-;730000;315679;60834;8053;343850;9867;738283;-;55098;793381;1058500;B;-20;-;-;-;%;-;-;1.0;5968,4;-;160x2.000;144x190.5;4x6R;20x45;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16613;11 oz El Torreon;En Espera;08-10-2024;-;-;-;-;-;-;EL TORREON EXPORT LTDA.;-;EL TORREON EXPORT LTDA.;-;Andrés Jiiménez Guevara;3 PRM DG PRIME DIGITAL;-;42000;63469;68006;-;-;7876;139351;-;90762;230113;378000;B+;-1,4;-1,5;-;-;%;-;-;5.0;597,3;-;330x2.000;321.6x387.35;6x5R;60,32x60,32;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16614;4,4 OZ EL TORREON;En Espera;08-10-2024;-;-;-;-;-;-;EL TORREON EXPORT LTDA.;-;EL TORREON EXPORT LTDA.;-;Andrés Jiiménez Guevara;2 PRM CL PRIME CLAMSHELL;-;100000;166726;17626;-;13601;5692;203645;-;104356;308001;411000;B;-19,9;-;-;-;%;-;-;3.0;1315,7;-;330x0;295x288.93;5x5R;55x55;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16615;6 OZ EL TORREON;En Espera;08-10-2024;-;-;-;-;-;-;EL TORREON EXPORT LTDA.;-;EL TORREON EXPORT LTDA.;-;Andrés Jiiménez Guevara;2 PRM CL PRIME CLAMSHELL;-;690000;1020760;100465;-;104880;43800;1269905;-;168535;1438440;1918199;B;-20;-;-;-;%;-;-;2.0;9606,2;-;330x2.000;310x307.98;5x5R;58x58;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16616;125 grs CIRCULAR CON.;En Espera;09-10-2024;-;-;-;-;-;-;BEST BERRY CHILE S.A.;-;BEST BERRY CHILE S.A.;-;Andrés Jiiménez Guevara;2 PRM CL PRIME CLAMSHELL;-;3000000;9799864;114949;231869;496000;207092;10849774;-;566132;11415906;16200000;B;-14,9;-;-;-;%;-;-;6.0;43771;-;330x0;320x387.35;6x5R;60x60;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16617;VIRREY PERU 750 CC;En Espera;09-10-2024;-;-;-;-;-;-;ANDES DRINK;-;ANDES DRINK;-;Andrés Jiiménez Guevara;1 PRM PRIME;-;90000;370941;8047;131223;356200;212134;1123986;-;110618;1234604;1687500;B;-18;-;-;-;%;-;-;5.0;2448,9;-;330x2.000;291x288.93;4x3R;93x68;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16618;ET CLAMSHELL HIPPIE ORGANICS PINTA HT;En Espera;09-10-2024;-;-;-;-;-;-;GLOBAL GROWERS MARKETING S.A.;-;GLOBAL GROWERS MARKETING S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;650000;2472819;265658;444071;548797;53052;3784397;-;319852;4104249;5473000;B;-20;-;-;-;%;-;-;14.0;16325,5;-;330x2.000;305x333.38;3x5R;57x108;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16619;VIRREY PERU 1000 CC;En Espera;09-10-2024;-;-;-;-;-;-;ANDES DRINK;-;ANDES DRINK;-;Andrés Jiiménez Guevara;1 PRM PRIME;-;90000;591645;16093;90513;365800;292941;1356992;-;130967;1487959;2034000;B;-18;-;-;-;%;-;-;5.0;4306;-;300x2.000;228x254;3x2R;110x80,4;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16620;ET CLAMSHELL VALLE MAULE EUROPA 125 G;En Espera;09-10-2024;-;-;-;-;-;-;VALLE MAULE S.A;-;VALLE MAULE S.A;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;1000000;1387753;55176;-;136000;56793;1635722;-;219148;1854870;2480000;B;-19,8;-;-;-;%;-;-;4.0;13060;-;330x2.000;295x288.93;5x5R;55x55;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16621;ET CLAMSHELL NANIHUE 1 PINTA CONV Y 6OZ;En Espera;09-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;650000;1007830;112075;618316;107467;44880;2028028;-;258803;2286831;3055000;B;-19,8;-;-;-;%;-;-;16.0;9484,6;-;330x2.000;320x387.35;6x5R;60x60;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16622;ET CLAMSHELL NANIHUE 4,4 OZ;En Espera;09-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;450000;624558;93108;212832;61201;25564;1102443;-;166970;1269413;1696500;B;-19,8;-;-;-;%;-;-;8.0;5877,6;-;330x2.000;295x288.93;5x5R;55x55;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16623;ET TC QUITAMANCHAS 1 LT v2;En Espera;09-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Rodrigo Abuter;10 TMC TERMOCONTRAIBLE;-;100000;1172793;612088;-;201630;6913;2077766;-;590400;2668166;4447000;A;-;-;-;-;%;-;-;8.0;28116;-;300x0;284x244.48;1x1R;284x244,4;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16624;SELLO TC TRES ERRE 40X408 LF 200;En Espera;09-10-2024;-;-;-;-;-;-;AGROINDUSTRIAL LAS TRES ERRE LTDA.;-;AGROINDUSTRIAL LAS TRES ERRE LTDA.;-;Hernan Lara Alvarez;11 IND ST INDUSTRIAL SELLOS TERMO;-;400000;1676440;-;-;502500;6696;2631748;-;37526;2669274;4228000;B+;-5;-;-;-;%;-;-;0.0;18846,1;-;408x0;408x1270;31x1R;408x40;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16625;ET TC QUITAMANCHAS MEDIO CUERPO;En Espera;09-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Rodrigo Abuter;10 TMC TERMOCONTRAIBLE;-;100000;586397;306044;-;164565;3463;1144811;-;365280;1510091;2517000;A;-;-;-;-;%;-;-;8.0;14058;-;300x0;284x244.48;2x1R;284x122,2;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16626;ET VERDE CEREZAS;En Espera;10-10-2024;-;-;-;-;-;-;DOLE CHILE S.A.;-;DOLE CHILE S.A.;-;Rodrigo Abuter;5 IND IMP INDUSTRIAL IMPRESAS;-;3000;24579;8572;-;1380;426;34957;-;33907;68864;89550;B;-22;-;-;-;%;-;-;1.0;348,6;-;110x0;104x219.08;2x1R;100x100;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16627;MUESTRA ET TC FUERZA NATURAL;En Espera;10-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Alfonso Chacon Garcia;10 TMC TERMOCONTRAIBLE;-;400;5301;54909;-;3166;24;89148;-;86909;176057;293432;A;-;-;-;-;%;-;-;20.0;134,6;-;240x0;210x273.05;2x1R;206x136;Temas;4;Estandar;No;-;-;-;-;-
Proyecto;16628;T CLAMSHELL HAPPY TOGETHER 1 PINTA;En Espera;11-10-2024;-;-;-;-;-;-;COMERCIALIZADORA Y EXPORTADORA BLUEFIELD CHILE LTDA;-;COMERCIALIZADORA Y EXPORTADORA BLUEFIELD CHILE LTDA;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;1100000;4184640;393378;222036;299200;124928;5224182;-;397075;5621257;7502000;B;-19,9;-;-;-;%;-;-;7.0;27626,9;-;330x2.000;305x333.38;3x5R;57x108;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16629;ET TC ALOETERRA ORIGINAL 500 CC;En Espera;11-10-2024;-;-;-;-;-;-;FRANCISCO SALUM;-;FRANCISCO SALUM;-;Andrés Jiiménez Guevara;10 TMC TERMOCONTRAIBLE;-;20000;151853;69463;-;37609;782;276027;-;202080;478107;797000;A;-;-;-;-;%;-;-;8.0;3834,8;-;280x0;232x333.38;2x1R;232x166,69;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16630;EBLOOM ETQ TERMICA PROTEGIDA 40 X 58;Prueba Color;11-10-2024;22-10-2024;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;6 IND BLC INDUSTRIAL BLANCA;-;210000;250128;-;-;21700;6522;278350;-;50208;328558;548100;A;0,1;-;-;-;%;-;-;0.0;4579;-;125x0;122x254;6x2R;58x40;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16631;ETIQ. HACIENDA - 24 DISEÑOS;En Espera;11-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;12000;118956;53524;-;-;5968;178448;-;91190;269638;449400;A;-;-;-;-;%;-;-;96.0;638;-;330x0;312x254;4x3R;100x60;Temas;24;Estandar;No;-;-;-;-;-
Proyecto;16632;ETQ. HACIENDA METALIZADO - 24 CAMBIOS;En Espera;11-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;36000;469305;263450;-;311000;16547;1060302;-;103177;1163479;1980000;A;2,1;2,1;-;-;%;-;-;120.0;1980,2;-;300x0;274x333.38;4x2R;133x81;Temas;24;Estandar;No;-;-;-;-;-
Proyecto;16633;ET CIERRE CAMISA MONFRUT;En Espera;11-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Rodrigo Abuter;5 IND IMP INDUSTRIAL IMPRESAS;-;100000;29799;13334;13419;3067;932;60551;-;35211;95762;160000;A;0,2;-;-;-;%;-;-;2.0;559,8;-;160x2.000;141x161.93;10x3R;47x16,19;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16634;ETIQ. BIDON - 390 X 160 - 4 DISEÑOS;En Espera;14-10-2024;-;-;-;-;-;-;D&D SPA;-;D&D SPA;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;13000;547152;250271;-;311000;37834;1146257;-;136143;1282400;2106000;B+;-1,5;-1,5;-;-;%;-;-;16.0;5675,4;-;200x0;164x396.88;1x1R;160x390;Temas;4;Estandar;No;-;-;-;-;-
Proyecto;16635;[REPETICION] [SAP REF 57724] ETIQ.PRIME.D 74X140 BMO FRIGOSORNO HACIENDA XXXXXX AF A2 C3 1S 2000ETR V923;En Espera;14-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Fernando Medina Leon;3 PRM DG PRIME DIGITAL;-;56000;452633;210459;-;-;21239;712793;-;107030;819823;2349200;A+;71,9;71,9;-;-;%;-;-;35.0;2386,2;-;330x0;288x387.35;5x2R;140x74;Temas;7;Estandar;No;-;-;-;-;-
Proyecto;16636;AUTOVACUNA SANTA LUCIA;En Espera;14-10-2024;-;-;-;-;-;-;CENTRO VETERINARIO Y AGRICOLA LIMITADA;-;CENTRO VETERINARIO Y AGRICOLA LIMITADA;-;Andrés Jiiménez Guevara;3 PRM DG PRIME DIGITAL;-;2000;13490;4553;-;-;3808;38171;-;86481;124652;210000;A;1,1;1,1;-;-;%;-;-;4.0;82,7;-;320x0;256x266.7;2x4R;60x130;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16637;140X80 AUTOVACUNA + BLUEGARD;En Espera;14-10-2024;-;-;-;-;-;-;CENTRO VETERINARIO Y AGRICOLA LIMITADA;-;CENTRO VETERINARIO Y AGRICOLA LIMITADA;-;Andrés Jiiménez Guevara;3 PRM DG PRIME DIGITAL;-;25000;216175;89772;-;176808;14653;497408;-;97612;595020;1375000;A+;38,7;38,6;-;-;%;-;-;12.0;1324,9;-;320x0;252x288.93;2x3R;80x140;Temas;3;Estandar;No;-;-;-;-;-
Proyecto;16638;[REPETICION] [SAP REF 51574] ETIQUETA PRIME 80 x 160 MM. XXXXX JUMBO PP BLANCO ADH.FRIO AISA 2 DIS 11-2019, # Ref NV 9489;Prueba Color;14-10-2024;16-10-2024;-;-;-;-;-;FRIGORIFICO DE OSORNO SA;-;FRIGORIFICO DE OSORNO SA;-;Mauricio Fernando Medina Leon;3 PRM DG PRIME DIGITAL;-;15000;92753;64460;-;-;12691;169904;-;98040;267944;690000;A+;54,5;54,5;-;-;%;-;-;8.0;1376,2;-;200x0;164x333.38;4x1R;160x80;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16639;ET TC - COM. CANADA ;En Espera;14-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;10 TMC TERMOCONTRAIBLE;-;10000;54920;27088;-;19044;302;105956;-;165120;271076;451800;A;-;-;-;-;%;-;-;8.0;1534,5;-;240x0;216x266.7;2x1R;216x133,35;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16640;SELLO TC 50X185 BIOINNOVATION ;En Espera;14-10-2024;-;-;-;-;-;-;BIOINNOVATIONS SPA;-;BIOINNOVATIONS SPA;-;Hernan Lara Alvarez;11 IND ST INDUSTRIAL SELLOS TERMO;-;20000;109855;870;-;27500;434;142469;-;6708;149177;286000;A+;15;-;-;-;%;-;-;1.0;1270,3;-;408x0;382x1270;23x1R;378x50;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16641;Lateral pote Bresles Orly ;En Espera;14-10-2024;-;-;-;-;-;-;ENVASES CMF S.A.;-;ENVASES CMF S.A.;-;Mauricio Davis;1 PRM PRIME;-;100000;473127;30866;356679;214693;5479;1090844;-;165405;1256249;1843000;B;-12;-;-;-;%;-;-;14.0;2101,7;-;330x0;306x266.7;2x9R;30x130;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;16642;ET CABEZAL MONFUTI;En Espera;15-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Rodrigo Abuter;3 PRM DG PRIME DIGITAL;-;30000;198848;6968;-;18800;18218;242834;-;104034;346868;508800;B;-12;-;-;-;%;-;-;2.0;2043,4;-;300x0;252x371.48;2x3R;80x180;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16643;ET TARJA BINS;En Espera;15-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Rodrigo Abuter;3 PRM DG PRIME DIGITAL;-;10000;55011;5372;-;-;7839;68222;-;90762;158984;233200;B;-12;-;-;-;%;-;-;3.0;565,3;-;300x0;252x307.98;2x3R;80x150;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16644;[REPETICION] [SAP 57973] ETIQ.PRIME.D 200X100 TERM.P BLUMAR MEMBERS MARK SEM PELE AF A1 C3 1S 2000ETR V1223 (3057074);En Espera;15-10-2024;-;-;-;-;-;-;SALMONES BLUMAR S.A.;-;SALMONES BLUMAR S.A.;-;Mauricio Fernando Medina Leon;3 PRM DG PRIME DIGITAL;-;6000;83539;20654;-;-;6556;110749;-;89478;200227;588000;A+;76,2;76,2;-;-;%;-;-;4.0;450,6;-;325x0;312x409.58;2x3R;100x200;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16645;ETIQ. POLLO - TPC - 7OX70 ESPECIAL;En Espera;15-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;150000;454237;237156;-;311000;30520;1032913;-;112168;1145081;1776000;B;-6,9;-;-;-;%;-;-;4.0;2979,7;-;330x2.000;296x288.93;4x4R;70x70;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16646;140x100;APROBACIÓN;15-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Fernando Medina Leon;1 PRM PRIME;-;227000;1987972;869774;-;-;118202;2975948;-;233236;3209184;4540000;B;-15,1;-15,1;-;-;%;-;-;6.0;13166,9;-;330x2.000;312x307.98;2x3R;100x140;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16647;ET CLAMSHELL CEREZAS UNIFRUTTI;En Espera;16-10-2024;-;-;-;-;-;-;EXPORTADORA UNIFRUTTI TRADERS SPA;-;EXPORTADORA UNIFRUTTI TRADERS SPA;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;300000;681017;58241;207660;66400;27734;1041052;-;178971;1220023;1485000;B;-27;-;-;-;%;-;-;8.0;6960,6;-;300x0;270x307.98;3x5R;50x100;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16648;[REPETICION] [SAP 49261] ETIQUETA INDUSTRIAL 100 x 100 YUPO 200 MICRAS P/PICADOS (600 etiq. x rollo) AEET097, # Ref nv 9576;Prueba Color;16-10-2024;23-10-2024;-;-;-;-;-;FORESTAL LEON LTDA.;-;FORESTAL LEON LTDA.;-;Mauricio Fernando Medina Leon;5 IND IMP INDUSTRIAL IMPRESAS;-;43200;669897;28800;9312;18432;-;726441;-;50208;776649;1278720;B+;-1,2;-1,2;-;-;%;-;-;1.0;4521,1;-;109,09x0;104x304.8;3x1R;100x101,6;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16649;etiq. 50 x 50 1 color;En Espera;16-10-2024;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;5 IND IMP INDUSTRIAL IMPRESAS;-;70000;108788;48311;-;8027;3364;168490;-;91618;260108;381500;B;-12;-;-;-;%;-;-;1.0;685,3;-;330x2.000;324x266.7;5x6R;50x50;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16650;CIERRE CAMISA - SOFRUCO 45 X 20;En Espera;16-10-2024;-;-;-;-;-;-;SOFRUCO ALIMENTOS LTDA.;-;SOFRUCO ALIMENTOS LTDA.;-;Hernan Lara Alvarez;5 IND IMP INDUSTRIAL IMPRESAS;-;110000;56705;39650;-;311000;8113;415468;-;90762;506230;742500;B;-12;-;-;-;%;-;-;5.0;582,7;-;300x0;240x288.93;6x10R;20x45;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16651;Et. PP blanco a 1 color 55 x 10 ;En Espera;16-10-2024;-;-;-;-;-;-;ID LOGISTICS CHILE S.A.;-;ID LOGISTICS CHILE S.A.;-;Mauricio Davis;3 PRM DG PRIME DIGITAL;-;50000;26426;7670;-;311000;4934;350030;-;88193;438223;643000;B;-12;-;-;-;%;-;-;1.0;269,7;-;200x0;168x352.43;6x12R;10x55;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;16652;RECOSTEO PUNTO CALIBRE CAMI;En Espera;16-10-2024;-;-;-;-;-;-;COMERCIAL CAMI SPA;-;COMERCIAL CAMI SPA;-;Hernan Lara Alvarez;5 IND IMP INDUSTRIAL IMPRESAS;-;90000;10072;2679;-;1013;316;14080;-;33907;47987;80100;A;0,2;-;-;-;%;-;-;1.0;270;-;110x2.000;102x266.7;16x6R;13x13;Temas;1;Estandar;No;-;-;-;-;-
