Codigo,Nombre,Cantidad_Disponible,Unidad_Medida,Costo_Unitario,Valor_Stock_Total,Categoria,Bodega,Comprometido,Proveedor
58066,TINTA UV YELLOW 1690243 DURST,58.1,LITRO,66904.9914,3887180.0,PROD. TINTAS DIGITAL,"PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, MPRIMA SOBRE STOCK, TDP STOCK, SERVICIO TECNICO, BOG.LOGICA CyT ESPEJO, BOG.LOGICA COCA-COLA, BOG.LOGICA CyT VESPUCIO, BODEGA DURAMET, ST CONCEPCION, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, RRHH, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, BODEGA CLIENTES, TALLER SERV.TECNICO, MAURICIO MEDINA, MAURICIO DAVIS, POSCOSECHA MUESTRAS, TINTAS, SINCLAIR STOCK, BOG. LOGICA ARAUCO, POSCOSECHA, SERV.TECNICO SAMSON, BODEGA ESQUIM, PERU STOCK ENVIO, GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS",0.0,DURST
58078,LAMINADO 300MM PPBB57-P4-G58 ARC,935.0,M2,479.5048,448337.0,PROD. MAT.PRIMA,PRODUCCION,10891.5,ARCLAD
58093,ALMA 6  PULGADAS APLICADOR TERMOCONTRAIBLE,0.0,UN,0.0,0.0,INDUST. APLICADOR,"BODEGA COSTEO, RECLAMO PROVEEDOR, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS RECHAZADOS, PRODUCTOS TERMINADOS, NOTAS DE CREDITO, SERVICIO TECNICO, TDP STOCK, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, CONTAINER, ST CONCEPCION, RRHH, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, TALLER SERV.TECNICO, BODEGA CLIENTES, TINTAS, POSCOSECHA MUESTRAS, GESLOG PUDAHUEL, PERU STOCK ENVIO, BODEGA ESQUIM, BOG. LOGICA ARAUCO, POSCOSECHA, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS",0.0,- Ningún fabricante -
58094,ALMA 3 PULGADAS APLICADOR TERMOCONTRAIBLE,0.0,UN,0.0,0.0,INDUST. APLICADOR,"PERU STOCK ENVIO, BODEGA ESQUIM, GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, ST CONCEPCION, POSCOSECHA MUESTRAS, SIEGWERK, TINTAS, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, TDP STOCK, BODEGA CLIENTES, TALLER SERV.TECNICO, SERVICIO TECNICO, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCCION, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
58098,SN 00 - LABEL INLET TURN DEVICE - APLICADOR TC TS,1.0,UNIDAD,371205.0,371205.0,ST-ETIQUETADO,"ST IMPRESORAS Y EQUIPOS, GESLOG PUDAHUEL, PERU STOCK ENVIO, BODEGA ESQUIM, SERV.TECNICO SAMSON, POSCOSECHA, BOG. LOGICA ARAUCO, SINCLAIR STOCK, TINTAS, POSCOSECHA MUESTRAS, TALLER SERV.TECNICO, BODEGA CLIENTES, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, RRHH, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, ST CONCEPCION, SERVICIO TECNICO, TDP STOCK, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, NOTAS DE CREDITO, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, PRODUCCION",0.0,- Ningún fabricante -
58099,SN 39 - BOTTLE SCREW - APLICADOR TC TS,1.0,UNIDAD,403022.0,403022.0,ST-ETIQUETADO,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, RECLAMO PROVEEDOR, PRODUCCION, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCTOS TERMINADOS, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BODEGA CLIENTES, TDP STOCK, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, TINTAS, SIEGWERK, POSCOSECHA MUESTRAS, ST CONCEPCION, RRHH, CONTAINER, BODEGA GESLOG INTEGRAL, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, GESLOG PUDAHUEL, BODEGA ESQUIM, PERU STOCK ENVIO",0.0,- Ningún fabricante -
58100,SN 41 - MANDREL LABEL CYLINDER - APLICADOR TC TS,3.0,UNIDAD,511225.6667,1533677.0,ST-ETIQUETADO,"PERU STOCK ENVIO, BODEGA ESQUIM, GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BODEGA GESLOG INTEGRAL, CONTAINER, RRHH, ST CONCEPCION, POSCOSECHA MUESTRAS, SIEGWERK, TINTAS, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, TDP STOCK, BODEGA CLIENTES, TALLER SERV.TECNICO, SERVICIO TECNICO, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., PRODUCTOS TERMINADOS, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCCION, RECLAMO PROVEEDOR, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS",0.0,- Ningún fabricante -
58101,"P1112640-014 Main Logic Board, USB, USB Host, Bluetooth, Modular Connectivity Slot ZD421",1.0,UN,179401.0,179401.0,ST-ETIQUETADO,"POSCOSECHA, SINCLAIR STOCK, BODEGA ESQUIM, PERU STOCK ENVIO, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS, POSCOSECHA MUESTRAS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA CLIENTES, TALLER SERV.TECNICO, RRHH, BODEGA GESLOG INTEGRAL, CONTAINER, MP MAQUINA WEBER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., PRODUCTOS TERMINADOS, SERVICIO TECNICO, TDP STOCK, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR",0.0,- Ningún fabricante -
58105,SOPORTE CAMARA INSPECCION 500MM INOX,0.0,UNIDAD,152000.0,0.0,ST-ETIQUETADO,"ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, POSCOSECHA, BOG. LOGICA ARAUCO, BODEGA ESQUIM, PERU STOCK ENVIO, GESLOG PUDAHUEL, POSCOSECHA MUESTRAS, TINTAS, BODEGA CLIENTES, TALLER SERV.TECNICO, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, RRHH, ST CONCEPCION, CONTAINER, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., TDP STOCK, SERVICIO TECNICO, NOTAS DE CREDITO, PRODUCTOS TERMINADOS, PRODUCTOS RECHAZADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, RECLAMO PROVEEDOR, BODEGA COSTEO",0.0,- Ningún fabricante -
58106,PIE ARTICULADO BASE 10M 20L 150 MM,0.0,UNIDAD,24000.0,0.0,INDUST. APLICADOR,"BODEGA COSTEO, RECLAMO PROVEEDOR, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS RECHAZADOS, PRODUCTOS TERMINADOS, NOTAS DE CREDITO, SERVICIO TECNICO, TDP STOCK, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, CONTAINER, ST CONCEPCION, RRHH, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, TALLER SERV.TECNICO, BODEGA CLIENTES, TINTAS, POSCOSECHA MUESTRAS, GESLOG PUDAHUEL, PERU STOCK ENVIO, BODEGA ESQUIM, BOG. LOGICA ARAUCO, POSCOSECHA, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS",0.0,- Ningún fabricante -
58115,LAMINADO 330MM PAPEL TRANSFER PH G58 TT62 ARC,107.0,M2,342.9533,36696.0,PROD. MAT.PRIMA,PRODUCCION,0.0,ARCLAD
58118,LAMINADO 325MM TERMICO PROTEGIDO 7836 THERMAL TC /80 GR GL/60,98.0,M2,565.102,55380.0,PROD. MAT.PRIMA,SALDO MATERIAS PRIMAS,0.0,RITRAMA
58119,LAMINADO 250MM OPTIMA MATE PPDL54 P G60  ARP,976.0,M2,466.0,454816.0,PROD. MAT.PRIMA,MATERIAS PRIMAS E INSUMOS,0.0,ARCLAD
58129,LAMINADO 333MM SY2040S PP BCO TC60  RP37 UPM,5594.4,M2,517.4675,2894920.0,PROD. MAT.PRIMA,MATERIAS PRIMAS E INSUMOS,0.0,UPM RAFLATAC
58130,LAMINADO 300MM SY2040S PP BCO TC60  RP37 UPM,600.0,M2,521.9117,313147.0,PROD. MAT.PRIMA,MATERIAS PRIMAS E INSUMOS,0.0,UPM RAFLATAC
58132,LAMINADO 110MM OPTIMA MATE PPDL54 P G60  ARP,220.0,M2,112.9682,24853.0,PROD. MAT.PRIMA,SALDO MATERIAS PRIMAS,0.0,ARCLAD
58144,CINTA TT CERA 110 X 250 OUT  F,0.0,UNIDAD,1768.0,0.0,INDUST. CINTAS,"BODEGA COSTEO, NOTAS DE CREDITO, PRODUCTOS TERMINADOS, PRODUCTOS RECHAZADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, RECLAMO PROVEEDOR, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., TDP STOCK, SERVICIO TECNICO, POSCOSECHA MUESTRAS, TINTAS, BODEGA CLIENTES, TALLER SERV.TECNICO, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, RRHH, ST CONCEPCION, CONTAINER, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, POSCOSECHA, BOG. LOGICA ARAUCO, BODEGA ESQUIM, PERU STOCK ENVIO, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
58164,LAMINADO 300MM PP TRANSP. PPT50P-P1-G62S ARC,160.0,M2,467.6875,74830.0,PROD. MAT.PRIMA,SALDO MATERIAS PRIMAS,0.0,ARCLAD
58165,LAMINADO 160MM PP TRANSP. PPT50P-P1-G62S ARP,1071.8,M2,485.5309,520391.0,PROD. MAT.PRIMA,"PRODUCCION, MATERIAS PRIMAS E INSUMOS",0.0,ARCLAD
58172,CONO 77 X 130 X 8 (unidad),4025.0,UNIDAD,379.8745,1528995.0,PROD. INSUMOS,"BODEGA COSTEO, RECLAMO PROVEEDOR, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS RECHAZADOS, PRODUCTOS TERMINADOS, NOTAS DE CREDITO, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BODEGA GESLOG INTEGRAL, RRHH, BODEGA CLIENTES, TINTAS, POSCOSECHA MUESTRAS, GESLOG PUDAHUEL, PERU STOCK ENVIO, BODEGA ESQUIM, BOG. LOGICA ARAUCO, POSCOSECHA, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS",0.0,- Ningún fabricante -
58173,CONO 77 X 100 X 8 (unidad),5200.0,UNIDAD,232.4187,1208578.0,PROD. INSUMOS,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, RECLAMO PROVEEDOR, PRODUCCION, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCTOS TERMINADOS, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, BODEGA CLIENTES, TINTAS, POSCOSECHA MUESTRAS, RRHH, BODEGA GESLOG INTEGRAL, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, POSCOSECHA, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, GESLOG PUDAHUEL, BODEGA ESQUIM, PERU STOCK ENVIO",662.784,- Ningún fabricante -
58175,LAMINADO 160MM SY2040S PP BCO TC60  RP37 UPM SAMSON,1134.0,M2,519.2346,588813.0,PROD. MAT.PRIMA,"MATERIAS PRIMAS E INSUMOS, SALDO MATERIAS PRIMAS",3940.7999999999997,UPM RAFLATAC
58178,ETIQ.PRIME 100X30 WC COCA COLA LBL ALÉRGENO SMALL CL 3107310 AE A4 C3 1S 500ETR V124,0.0,,5.524,0.0,PRIME DIGITAL,"MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCCION, TDP STOCK, SERVICIO TECNICO, PRODUCTOS TERMINADOS, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, MP MAQUINA WEBER, CONTAINER, BODEGA GESLOG INTEGRAL, RRHH, TALLER SERV.TECNICO, BODEGA CLIENTES, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, POSCOSECHA MUESTRAS, ST IMPRESORAS Y EQUIPOS, GESLOG PUDAHUEL, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, PERU STOCK ENVIO, BODEGA ESQUIM, SINCLAIR STOCK, POSCOSECHA",0.0,- Ningún fabricante -
58179,ETIQ.PRIME 200X60 WC COCA COLA LBL ALÉRGENO CL 3107308 AE A4 C3 1S 250ETR V124,0.0,,14.7336,0.0,PRIME DIGITAL,"BODEGA COSTEO, NOTAS DE CREDITO, PRODUCTOS TERMINADOS, PRODUCTOS RECHAZADOS, PRODUCCION, MATERIAS PRIMAS E INSUMOS, RECLAMO PROVEEDOR, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., SERVICIO TECNICO, TDP STOCK, POSCOSECHA MUESTRAS, TINTAS, BODEGA CLIENTES, TALLER SERV.TECNICO, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, RRHH, ST CONCEPCION, MP MAQUINA WEBER, CONTAINER, BODEGA GESLOG INTEGRAL, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, POSCOSECHA, BOG. LOGICA ARAUCO, BODEGA ESQUIM, PERU STOCK ENVIO, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
58180,ETIQ.PRIME 100X30 WC COCA COLA LBL HIPERSENSIBILIZANTE SMALL CL 3107311 AE A4 C3 1S 500ETR V124,0.0,,5.524,0.0,PRIME DIGITAL,"GESLOG PUDAHUEL, PERU STOCK ENVIO, BODEGA ESQUIM, BOG. LOGICA ARAUCO, POSCOSECHA, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BODEGA GESLOG INTEGRAL, CONTAINER, MP MAQUINA WEBER, ST CONCEPCION, RRHH, SIEGWERK, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, TALLER SERV.TECNICO, BODEGA CLIENTES, TINTAS, POSCOSECHA MUESTRAS, TDP STOCK, SERVICIO TECNICO, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, RECLAMO PROVEEDOR, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS RECHAZADOS, PRODUCTOS TERMINADOS, NOTAS DE CREDITO, BODEGA COSTEO",0.0,- Ningún fabricante -
58203,ROUTER PARA EQUIPOS CITROSOL,4.0,UN,226103.0,904412.0,POSCOSECHA MAQUINA,"BODEGA COSTEO, BODEGA CLIENTES, TDP STOCK, MPRIMA SOBRE STOCK, POSCOSECHA, BODEGA GESLOG INTEGRAL, RRHH, POSCOSECHA MUESTRAS, TINTAS, BODEGA ESQUIM, GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS",0.0,CITROSOL
58205,CERA CITROSOL A GL EXTRA UE,105.0,UN,709223.4952,74468467.0,POSCOSECHA CERAS,"BODEGA GESLOG INTEGRAL, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
58207,DETERGENTE NEGROL 60K,2.0,UNIDAD,60048.5,120097.0,POSCOSECHA FUNGICIDA,"BODEGA COSTEO, PRODUCTOS TERMINADOS, MPRIMA SOBRE STOCK, POSCOSECHA MUESTRAS, TINTAS, RRHH, BODEGA GESLOG INTEGRAL, ST IMPRESORAS Y EQUIPOS, POSCOSECHA, BODEGA ESQUIM, GESLOG PUDAHUEL",0.0,- Ningún fabricante -
58210,LAMINADO 330MM PAPEL TRANSFER RP51 - WHITE GLASS C5-FSC-TT227N - UPM,116.0,M2,519.6724,60282.0,PROD. MAT.PRIMA,SALDO MATERIAS PRIMAS,0.0,UPM RAFLATAC
58212,"ET TC 129,12 X 224 LF 108 PETG INVERSIONES SMART F&D SPA IONEX FRUTILLA 330 ML FL  A2 FJ500 V22024",5600.0,UNIDAD,13.2113,73983.0,PRIME TERMOCONTRAIBL,PRODUCTOS TERMINADOS,13000.0,- Ningún fabricante -
58213,"ET TC 129,12 X 224 LF 108 PETG INVERSIONES SMART F&D SPA IONEX BLUEBERRIES 330 ML FL  A2 FJ500 V22024",1800.0,UNIDAD,13.8217,24879.0,PRIME TERMOCONTRAIBL,PRODUCTOS TERMINADOS,10000.0,- Ningún fabricante -
58248,HP El GREEN 1 CANS,0.0,UNIDAD,0.0,0.0,PROD. TINTAS DIGITAL,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCCION, RECLAMO PROVEEDOR, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., TDP STOCK, BODEGA CLIENTES, TALLER SERV.TECNICO, SERVICIO TECNICO, TINTAS, SIEGWERK, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, RRHH, ST CONCEPCION, BODEGA GESLOG INTEGRAL, CONTAINER, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, GESLOG PUDAHUEL, BODEGA ESQUIM, PERU STOCK ENVIO",0.0,IMAGEX
58250,LAMINADO 111MM PAPEL TERMICO T65-PH-G58 ARC,220.0,M2,419.0636,92194.0,PROD. MAT.PRIMA,MATERIAS PRIMAS E INSUMOS,0.0,ARCLAD
58276,ETIQ.PRIME.W 160X40 WG HIDRO HUERTA ETIQ. WINEGLASS HIDROHUERTA N/A A3 C3 1S 1000ETR V224,45.0,MILES,5733.9778,258029.0,PRIME WINEGLASS,PRODUCTOS TERMINADOS,0.0,- Ningún fabricante -
58280,TINTA HEAD CLEANER 1690275 DURST,3.0,LITRO,40304.6667,120914.0,PROD. TINTAS DIGITAL,"PERU STOCK ENVIO, BODEGA ESQUIM, GESLOG PUDAHUEL, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, POSCOSECHA, CONTAINER, BODEGA GESLOG INTEGRAL, ST CONCEPCION, RRHH, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, SIEGWERK, TINTAS, SERVICIO TECNICO, TALLER SERV.TECNICO, BODEGA CLIENTES, TDP STOCK, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, RECLAMO PROVEEDOR, PRODUCCION, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,DURST
58286,POLYESTER WIPES 1473245 DURST,13.0,UN,35787.0769,465232.0,PROD. TINTAS DIGITAL,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, NOTAS DE CREDITO, PRODUCTOS TERMINADOS, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, TDP STOCK, SERVICIO TECNICO, ST CONCEPCION, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, RRHH, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, BODEGA CLIENTES, TALLER SERV.TECNICO, POSCOSECHA MUESTRAS, TINTAS, SINCLAIR STOCK, BOG. LOGICA ARAUCO, POSCOSECHA, SERV.TECNICO SAMSON, BODEGA ESQUIM, PERU STOCK ENVIO, GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS",0.0,DURST
58287,GREASE ISOFLEX TOPAS NCA 4290014 DURST,3.0,LITRO,176723.3333,530170.0,PROD. TINTAS DIGITAL,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCCION, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, RECLAMO PROVEEDOR, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., PRODUCTOS TERMINADOS, SERVICIO TECNICO, TDP STOCK, POSCOSECHA MUESTRAS, TINTAS, SIEGWERK, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, BODEGA CLIENTES, TALLER SERV.TECNICO, RRHH, BODEGA GESLOG INTEGRAL, CONTAINER, MP MAQUINA WEBER, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST CONCEPCION, POSCOSECHA, SINCLAIR STOCK, BODEGA ESQUIM, PERU STOCK ENVIO, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS",0.0,DURST
58288,TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,7.0,LITRO,194582.4286,1362077.0,PROD. TINTAS DIGITAL,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCCION, RECLAMO PROVEEDOR, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., TDP STOCK, BODEGA CLIENTES, TALLER SERV.TECNICO, SERVICIO TECNICO, TINTAS, SIEGWERK, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, RRHH, ST CONCEPCION, BODEGA GESLOG INTEGRAL, CONTAINER, POSCOSECHA, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, GESLOG PUDAHUEL, BODEGA ESQUIM, PERU STOCK ENVIO",0.0,DURST
58289,TAU 330 RSC HEAD CLEANER 1690275 DURST,0.0,LITRO,65505.0,0.0,PROD. TINTAS DIGITAL,"BODEGA COSTEO, PRODUCTOS TERMINADOS, PRODUCTOS RECHAZADOS, PRODUCCION, NOTAS DE CREDITO, MATERIAS PRIMAS E INSUMOS, RECLAMO PROVEEDOR, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., SERVICIO TECNICO, TDP STOCK, BODEGA GESLOG INTEGRAL, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, RRHH, ST CONCEPCION, MP MAQUINA WEBER, CONTAINER, TINTAS, POSCOSECHA MUESTRAS, BODEGA CLIENTES, TALLER SERV.TECNICO, SALDO MATERIAS PRIMAS, OBSOLETOS COMERCIAL, SIEGWERK, GESLOG PUDAHUEL, BODEGA ESQUIM, PERU STOCK ENVIO, POSCOSECHA, BOG. LOGICA ARAUCO, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON",0.0,DURST
58290,BULB UV LAMP TAU 330 1873262 DURST,2.0,LITRO,331096.5,662193.0,PROD. TINTAS DIGITAL,"ST IMPRESORAS Y EQUIPOS, GESLOG PUDAHUEL, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA ESQUIM, PERU STOCK ENVIO, SINCLAIR STOCK, POSCOSECHA, ST CONCEPCION, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, MP MAQUINA WEBER, CONTAINER, BODEGA GESLOG INTEGRAL, RRHH, TALLER SERV.TECNICO, BODEGA CLIENTES, OBSOLETOS COMERCIAL, SALDO MATERIAS PRIMAS, SIEGWERK, TINTAS, POSCOSECHA MUESTRAS, TDP STOCK, SERVICIO TECNICO, PRODUCTOS TERMINADOS, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, RECLAMO PROVEEDOR, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCCION, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,DURST
