ItemName,Categoria,Cantidad,CodBodega,NomBodega,UMInv,Fecha_Ult_recep
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,46,SINCLAIR STOCK,,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,45,BODEGA PROVEEDOR,,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,44,SERV.TECNICO SINCLAIR,,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,40,ST CONCEPCION,,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,38,RRHH,,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,36,CONTAINER,,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,35,BODEGA GESLOG INTEGRAL,,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,15,TALLER SERV.TECNICO,,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,14,SERVICIO TECNICO,,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,21,TINTAS,,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,17,BODEGA CLIENTES,,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,10,DIFERENCIAS DE INV. P.T.,KG,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,20,POSCOSECHA MUESTRAS,,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,54,GESLOG MALLOA,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,53,BODEGA ESQUIM,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,52,ST IMPRESORAS Y EQUIPOS,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,51,PERU STOCK ENVIO,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,50,SERV.TECNICO SAMSON,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,38,RRHH,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,35,BODEGA GESLOG INTEGRAL,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,21,TINTAS,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,20,POSCOSECHA MUESTRAS,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,17,BODEGA CLIENTES,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,36.0,36,CONTAINER,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,08,MPRIMA SOBRE STOCK,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,02,MATERIAS PRIMAS E INSUMOS,KG,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,0.0,01,BODEGA COSTEO,KG,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,26,OBSOLETOS COMERCIAL,,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,24,SALDO MATERIAS PRIMAS,,2026-01-12
ADHESIVO TERMOCONTRAIBLE K68 OB+ SEAMING SOLVENT,PROD. TINTAS,11.0,04,PRODUCCION,KG,2026-01-12
C13T44B120 - SJIC35P-K INK CATRIDGE (BLACK),INDUST. TINTA EPSON,0.0,22,SIEGWERK,,2026-01-12
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,38,RRHH,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,21,TINTAS,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,22,SIEGWERK,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,24,SALDO MATERIAS PRIMAS,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,26,OBSOLETOS COMERCIAL,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,34,MP MAQUINA WEBER,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,38.0,35,BODEGA GESLOG INTEGRAL,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,36,CONTAINER,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,42,BODEGA DURAMET,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,40,ST CONCEPCION,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,49,BOG. LOGICA ARAUCO,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,48,POSCOSECHA,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,46,SINCLAIR STOCK,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,45,BODEGA PROVEEDOR,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,19,MAURICIO DAVIS,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,44,SERV.TECNICO SINCLAIR,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,20,POSCOSECHA MUESTRAS,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,08,MPRIMA SOBRE STOCK,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,18,MAURICIO MEDINA,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,17,BODEGA CLIENTES,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,06,PRODUCTOS RECHAZADOS,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,05,RECLAMO PROVEEDOR,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,5.0,04,PRODUCCION,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,03,PRODUCTOS TERMINADOS,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,02,MATERIAS PRIMAS E INSUMOS,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,51,PERU STOCK ENVIO,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,07,NOTAS DE CREDITO,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,09,BOG.LOGICA APL,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,10,DIFERENCIAS DE INV. P.T.,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,11,BOG.LOGICA CyT VESPUCIO,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,12,BOG.LOGICA CyT ESPEJO,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,13,TDP STOCK,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,14,SERVICIO TECNICO,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,15,TALLER SERV.TECNICO,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,16,BOG.LOGICA COCA-COLA,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,50,SERV.TECNICO SAMSON,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,01,BODEGA COSTEO,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,52,ST IMPRESORAS Y EQUIPOS,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,53,BODEGA ESQUIM,LITRO,2025-10-31
TINTA UV GREEN 1690245 DURST,PROD. TINTAS DIGITAL,0.0,54,GESLOG MALLOA,LITRO,2025-10-31
TINTA UV ORANGE 021 UFO2-0033 FLINT,PROD. TINTAS,5.0,21,TINTAS,KILOS,2025-09-29
TINTA UV 81-100585-9 NUTRIFLEX PURPLE,PROD. TINTAS,5.0,21,TINTAS,KG,2025-09-24
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,06,PRODUCTOS RECHAZADOS,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,05,RECLAMO PROVEEDOR,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,2.0,04,PRODUCCION,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,03,PRODUCTOS TERMINADOS,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,02,MATERIAS PRIMAS E INSUMOS,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,17,BODEGA CLIENTES,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,01,BODEGA COSTEO,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,38,RRHH,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,36,CONTAINER,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,35,BODEGA GESLOG INTEGRAL,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,34,MP MAQUINA WEBER,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,26,OBSOLETOS COMERCIAL,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,24,SALDO MATERIAS PRIMAS,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,22,SIEGWERK,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,21,TINTAS,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,14,SERVICIO TECNICO,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,15,TALLER SERV.TECNICO,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,08,MPRIMA SOBRE STOCK,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,13,TDP STOCK,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,10,DIFERENCIAS DE INV. P.T.,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,08,MPRIMA SOBRE STOCK,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,07,NOTAS DE CREDITO,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,06,PRODUCTOS RECHAZADOS,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,05,RECLAMO PROVEEDOR,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,2.0,04,PRODUCCION,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,03,PRODUCTOS TERMINADOS,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,02,MATERIAS PRIMAS E INSUMOS,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,01,BODEGA COSTEO,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,54,GESLOG MALLOA,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,53,BODEGA ESQUIM,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,52,ST IMPRESORAS Y EQUIPOS,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,07,NOTAS DE CREDITO,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,20,POSCOSECHA MUESTRAS,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,10,DIFERENCIAS DE INV. P.T.,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,51,PERU STOCK ENVIO,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,48,POSCOSECHA,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,49,BOG. LOGICA ARAUCO,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,50,SERV.TECNICO SAMSON,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,51,PERU STOCK ENVIO,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,52,ST IMPRESORAS Y EQUIPOS,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,54,GESLOG MALLOA,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,50,SERV.TECNICO SAMSON,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,45,BODEGA PROVEEDOR,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,49,BOG. LOGICA ARAUCO,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,48,POSCOSECHA,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,46,SINCLAIR STOCK,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,13,TDP STOCK,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,45,BODEGA PROVEEDOR,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,44,SERV.TECNICO SINCLAIR,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,46,SINCLAIR STOCK,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,53,BODEGA ESQUIM,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,44,SERV.TECNICO SINCLAIR,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,24,SALDO MATERIAS PRIMAS,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,14,SERVICIO TECNICO,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,15,TALLER SERV.TECNICO,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,40,ST CONCEPCION,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,17,BODEGA CLIENTES,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,20,POSCOSECHA MUESTRAS,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,21,TINTAS,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,22,SIEGWERK,LITRO,2025-07-31
GREASE ISOFLEX TOPAS NCA 4290014 DURST,PROD. TINTAS DIGITAL,0.0,40,ST CONCEPCION,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,26,OBSOLETOS COMERCIAL,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,34,MP MAQUINA WEBER,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,35,BODEGA GESLOG INTEGRAL,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,36,CONTAINER,LITRO,2025-07-31
TAU WEB CLEAN ROLLER TEKNEK 4250856 DURST,PROD. TINTAS DIGITAL,0.0,38,RRHH,LITRO,2025-07-31
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,36,CONTAINER,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,21,TINTAS,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,50,SERV.TECNICO SAMSON,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,22,SIEGWERK,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,24,SALDO MATERIAS PRIMAS,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,26,OBSOLETOS COMERCIAL,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,34,MP MAQUINA WEBER,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,35,BODEGA GESLOG INTEGRAL,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,40,ST CONCEPCION,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,38,RRHH,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,17,BODEGA CLIENTES,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,44,SERV.TECNICO SINCLAIR,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,45,BODEGA PROVEEDOR,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,46,SINCLAIR STOCK,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,48,POSCOSECHA,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,49,BOG. LOGICA ARAUCO,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,20,POSCOSECHA MUESTRAS,LITRO,2025-05-06
FILTER SKP 3µm 5/16'' L5'' PP SW (Circulation filter CMYK-ViOG) 1393447 DURST,PROD. TINTAS DIGITAL,0.0,51,PERU STOCK ENVIO,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,15,TALLER SERV.TECNICO,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,02,MATERIAS PRIMAS E INSUMOS,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,52,ST IMPRESORAS Y EQUIPOS,LITRO,2025-05-06
FILTER SKP 3µm 5/16'' L5'' PP SW (Circulation filter CMYK-ViOG) 1393447 DURST,PROD. TINTAS DIGITAL,0.0,49,BOG. LOGICA ARAUCO,LITRO,2025-05-06
FILTER SKP 3µm 5/16'' L5'' PP SW (Circulation filter CMYK-ViOG) 1393447 DURST,PROD. TINTAS DIGITAL,0.0,50,SERV.TECNICO SAMSON,LITRO,2025-05-06
FILTER SKP 3µm 5/16'' L5'' PP SW (Circulation filter CMYK-ViOG) 1393447 DURST,PROD. TINTAS DIGITAL,0.0,52,ST IMPRESORAS Y EQUIPOS,LITRO,2025-05-06
FILTER SKP 3µm 5/16'' L5'' PP SW (Circulation filter CMYK-ViOG) 1393447 DURST,PROD. TINTAS DIGITAL,0.0,53,BODEGA ESQUIM,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,01,BODEGA COSTEO,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,03,PRODUCTOS TERMINADOS,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,14,SERVICIO TECNICO,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,1.0,04,PRODUCCION,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,05,RECLAMO PROVEEDOR,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,06,PRODUCTOS RECHAZADOS,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,07,NOTAS DE CREDITO,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,08,MPRIMA SOBRE STOCK,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,10,DIFERENCIAS DE INV. P.T.,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,51,PERU STOCK ENVIO,LITRO,2025-05-06
ANTIFROGEN N 30% - HEAT TRANSFER FLUID 4507016 DURST,PROD. TINTAS DIGITAL,0.0,53,BODEGA ESQUIM,LITRO,2025-05-06
"FILTER SKDP 5uM 5/16"" L5"" PP SW (Circulation filter W) 13901901 DURST",PROD. TINTAS DIGITAL,0.0,53,BODEGA ESQUIM,LITRO,2025-05-06
ANTIFROGEN N 30% - HEAT TRANSFER FLUID 4507016 DURST,PROD. TINTAS DIGITAL,0.0,26,OBSOLETOS COMERCIAL,LITRO,2025-05-06
ANTIFROGEN N 30% - HEAT TRANSFER FLUID 4507016 DURST,PROD. TINTAS DIGITAL,0.0,35,BODEGA GESLOG INTEGRAL,LITRO,2025-05-06
ANTIFROGEN N 30% - HEAT TRANSFER FLUID 4507016 DURST,PROD. TINTAS DIGITAL,0.0,36,CONTAINER,LITRO,2025-05-06
ANTIFROGEN N 30% - HEAT TRANSFER FLUID 4507016 DURST,PROD. TINTAS DIGITAL,0.0,38,RRHH,LITRO,2025-05-06
